ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
5.2.1.8	1,0	0,93055556	0,68918919	0,67567568	0,31944444	1,0
6.5.1.3	0	0	0	0	0	1,0
2.5.1.28	1,0	1,0	0	0	0	1,0
2.5.1.29	1,0	1,0	1,0	0,93333333	0	0,93333333
2.5.1.27	1,0	1,0	1,0	0,5	0	1,0
2.5.1.22	1,0	0	0	0	0	1,0
2.5.1.20	1,0	1,0	0	0	0	1,0
2.5.1.21	1,0	1,0	1,0	1,0	0,5	1,0
2.1.1.143	1,0	1,0	1,0	0,66666667	0	1,0
1.5.3.1	1,0	1,0	1,0	1,0	0	1,0
1.5.5.1	1,0	1,0	1,0	0,5	0	1,0
1.5.5.2	1,0	1,0	0	0	0,5	1,0
4.2.1.109	0,11111111	1,0	1,0	0,44444444	0	1,0
2.7.7.41	1,0	1,0	1,0	0,83333333	0	1,0
1.8.4.9	0,75	1,0	1,0	0,75	0	0,75
2.7.7.48	0,91666667	1,0	0,91666667	0,5	0,25	1,0
2.7.7.49	1,0	0,6	0,4	0,4	0,2	1,0
4.2.1.105	1,0	1,0	0	0	0	1,0
4.2.1.104	1,0	1,0	1,0	0,8	0,9	1,0
1.1.1.29	1,0	1,0	0	0	0	1,0
1.1.1.23	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.22	1,0	1,0	1,0	1,0	0,3	1,0
1.1.1.21	1,0	1,0	0	0	0	1,0
1.1.1.27	1,0	1,0	1,0	0,66666667	0	1,0
1.1.1.25	1,0	1,0	1,0	1,0	0	1,0
1.14.17.4	1,0	1,0	1,0	0,17241379	0	0,93103448
3.5.4.9	1,0	1,0	0	0	0	0,75
3.5.4.6	1,0	1,0	1,0	1,0	0,5	1,0
1.14.15.7	1,0	1,0	1,0	0,2	0	0,8
2.7.9.5	1,0	1,0	1,0	0,5	0	1,0
1.14.19.6	0,5	0	1,0	0,5	0	1,0
1.14.19.2	1,0	1,0	1,0	0,4	0,4	1,0
4.2.3.94	1,0	1,0	0	0	0	1,0
4.2.3.92	1,0	1,0	0	0	0	0
4.2.3.93	0,25	1,0	0	0	0	0
2.7.1.216	0	0	1,0	1,0	0	0
3.5.1.19	1,0	1,0	0	0	0	1,0
3.2.1.126	1,0	1,0	0	0	0	1,0
3.6.5.5	1,0	1,0	0,66666667	0,66666667	0	0
3.5.1.16	1,0	1,0	1,0	1,0	0	1,0
3.5.1.10	1,0	1,0	1,0	1,0	0	1,0
3.6.5.2	0	1,0	0	0	0	0
3.3.2.6	1,0	1,0	1,0	1,0	0	1,0
1.14.99.29	1,0	1,0	1,0	1,0	0,33333333	1,0
2.4.1.143	1,0	0	1,0	1,0	1,0	1,0
3.6.1.1	1,0	1,0	0,77777778	0,83333333	0,61111111	0,94444444
3.6.1.3	1,0	0,04166667	0	0	0	0,96
3.6.1.5	1,0	1,0	0,90909091	0,54545455	0	0,90909091
3.6.1.9	1,0	1,0	0	0	1,0	1,0
3.4.23.40	1,0	1,0	1,0	0	0	0
4.4.1.8	1,0	1,0	1,0	1,0	0	1,0
4.4.1.9	0,75	1,0	0,75	0,125	0,25	0,875
4.4.1.1	1,0	1,0	0	0	0	1,0
4.4.1.4	1,0	1,0	0	0	0	1,0
4.4.1.5	1,0	1,0	0,81818182	0,72727273	0,27272727	1,0
2.1.1.159	1,0	1,0	0	0	0	0
2.1.1.158	1,0	1,0	0	0	0	0
2.1.1.154	1,0	1,0	0	0	0	1,0
2.1.1.150	1,0	1,0	0	0	0	1,0
1.3.1.2	1,0	0	1,0	1,0	0	0
1.3.1.3	0,5	1,0	1,0	0,5	0	1,0
1.3.1.9	1,0	1,0	1,0	1,0	0	1,0
1.1.1.183	1,0	1,0	0	0	0	1,0
1.3.1.21	1,0	1,0	1,0	1,0	0	1,0
6.2.1.5	1,0	1,0	1,0	1,0	0	1,0
5.2.1.14	1,0	1,0	1,0	0,5	0	0
5.2.1.13	1,0	1,0	1,0	1,0	0	0
6.2.1.1	1,0	0,5	0,5	0,5	0	1,0
6.2.1.2	0,5	1,0	0	0	0	1,0
6.2.1.3	1,0	1,0	1,0	1,0	0	1,0
3.1.26.11	1,0	0,8	1,0	0,8	0	0
6.2.1.8	1,0	1,0	1,0	1,0	0	1,0
1.13.99.1	1,0	1,0	1,0	1,0	0,6	1,0
3.1.3.48	1,0	0,94444444	0,61538462	0,69230769	0,16666667	0,92307692
3.1.3.46	1,0	1,0	1,0	1,0	0	1,0
3.1.1.49	1,0	1,0	0	0	0	1,0
4.6.1.2	0	0	0	0	0	1,0
1.1.1.295	1,0	1,0	0	0	0	1,0
1.1.1.294	1,0	1,0	1,0	0,5	0	1,0
3.2.1.4	1,0	0,96296296	0,25925926	0,14814815	0	1,0
3.2.1.1	1,0	0,82608696	0,74074074	0,18518519	0,0952381	1,0
3.2.1.2	1,0	0,94736842	0,31578947	0,15789474	0,36842105	1,0
1.20.4.1	0,66666667	0,5	0,75	0,25	0	1,0
4.99.1.1	1,0	1,0	1,0	1,0	0,71428571	1,0
1.1.1.366	1,0	1,0	0	0	0	1,0
1.1.1.365	1,0	1,0	1,0	0	0	1,0
4.99.1.6	1,0	1,0	0	1,0	0	1,0
1.1.1.169	0	1,0	0	0	0	1,0
2.5.1.32	0,88888889	1,0	1,0	1,0	0	0,88888889
2.5.1.36	1,0	1,0	0	0	0	1,0
2.5.1.39	1,0	1,0	1,0	1,0	0	1,0
3.2.1.55	1,0	0,85714286	0,28571429	0,28571429	0,16666667	1,0
3.2.1.51	1,0	0,5	0,75	1,0	0	1,0
3.2.1.50	1,0	0	1,0	1,0	0	1,0
3.2.1.52	1,0	1,0	0,75	0,75	0	1,0
3.2.1.58	1,0	0	0	0	0	1,0
3.4.22.16	1,0	1,0	1,0	1,0	0	0
2.7.7.52	0	0	0	0	0	1,0
4.2.1.119	1,0	1,0	1,0	1,0	0	0
2.6.1.99	1,0	1,0	1,0	1,0	0	0
2.6.1.96	1,0	1,0	1,0	0,09090909	0	0,90909091
4.2.1.113	1,0	1,0	1,0	1,0	0	0
1.1.1.14	1,0	1,0	1,0	1,0	0	1,0
4.2.3.4	1,0	1,0	1,0	1,0	0	1,0
4.2.3.5	1,0	1,0	1,0	1,0	1,0	1,0
4.2.3.1	1,0	1,0	1,0	1,0	0	0,66666667
4.2.3.8	1,0	0	0	0	0	1,0
1.14.13.152	1,0	1,0	0	0	0	1,0
1.14.13.150	1,0	1,0	0	0	0	1,0
1.14.13.158	1,0	1,0	0	0	0	0
2.4.1.115	1,0	0,75	0	0	0	1,0
2.3.1.64	1,0	1,0	0	0,33333333	0	1,0
2.1.1.88	1,0	1,0	0	0	0	1,0
2.1.1.89	0	1,0	0	0	0	1,0
2.7.1.11	1,0	0,875	0,875	0,875	0,375	1,0
2.7.1.12	0	0	1,0	1,0	0	1,0
2.7.1.19	1,0	0,66666667	0,66666667	0,66666667	0,2	1,0
3.1.26.4	1,0	1,0	0,5	0,5	0,5	1,0
3.1.26.5	1,0	1,0	1,0	1,0	0	1,0
1.3.1.102	1,0	0	0	0	0	0
1.3.1.105	1,0	1,0	1,0	0	0	1,0
1.3.1.107	0	1,0	0	0	0	0
1.17.1.4	1,0	1,0	1,0	1,0	0	1,0
3.2.1.154	1,0	1,0	0	0	0	0,5
3.2.1.151	0,5	0	0	0	0	0,5
4.2.3.18	1,0	1,0	0	0	0	1,0
3.2.1.153	1,0	1,0	0	0	0	1,0
3.2.1.152	1,0	1,0	1,0	0,5	0,5	1,0
4.2.3.19	1,0	1,0	1,0	0,33333333	0	0,66666667
5.1.1.7	1,0	1,0	1,0	1,0	0	1,0
1.14.99.37	1,0	1,0	0	0	0	1,0
3.4.24.15	0	1,0	1,0	1,0	0	0
2.7.9.4	1,0	1,0	1,0	0,5	0	1,0
1.8.1.4	0,66666667	0,83333333	0,71428571	0,71428571	0,16666667	1,0
1.8.1.7	1,0	1,0	1,0	1,0	0,11111111	1,0
1.8.1.9	1,0	1,0	1,0	0,83333333	0,16666667	1,0
1.8.1.8	1,0	1,0	1,0	0,83333333	0	1,0
3.6.1.29	1,0	1,0	1,0	1,0	0	1,0
4.2.3.88	1,0	0,5	0	0	0	0
2.4.1.136	1,0	0	0	0	0	1,0
1.8.3.1	1,0	0	1,0	1,0	0	1,0
4.2.3.81	0,4	1,0	0	0	0	0
4.2.3.83	0	1,0	0	0	0	0
4.2.3.82	1,0	1,0	0	0	0	0
4.2.3.85	1,0	1,0	0	0	0	0
4.2.3.84	1,0	1,0	0	0	0	0
4.2.3.87	0	1,0	0	0	0	0
4.2.3.86	0	1,0	0	0	0	1,0
2.1.1.140	1,0	0,5	0	0	0	1,0
2.1.1.141	1,0	1,0	1,0	0,5	0	1,0
6.5.1.1	1,0	1,0	1,0	0,5	0,5	1,0
1.14.14.51	1,0	1,0	0	0	0	1,0
2.1.1.146	1,0	1,0	0	0	0	1,0
4.2.3.125	1,0	1,0	0	0	0	0
5.3.1.8	1,0	1,0	1,0	1,0	0	1,0
5.3.1.9	1,0	1,0	1,0	0,95238095	0,57142857	1,0
4.2.3.121	1,0	1,0	0	0	0	0
4.2.3.120	0,33333333	1,0	0	0	0	0
4.2.3.123	1,0	1,0	0	0	0	0
5.3.1.1	1,0	0,8125	0,8125	0,75	0,78571429	1,0
5.3.1.6	1,0	1,0	1,0	1,0	0,75	1,0
4.2.3.128	1,0	1,0	0	0	0	0
5.3.1.5	1,0	1,0	1,0	1,0	0,5	1,0
1.1.1.194	0	0	0	0	0	1,0
1.1.1.195	0,82926829	0,875	0,95238095	0,26190476	0	1,0
1.1.1.193	1,0	1,0	1,0	1,0	0	1,0
3.1.1.78	1,0	1,0	0	0	0	1,0
2.3.1.16	1,0	1,0	1,0	1,0	0	1,0
2.7.1.44	1,0	1,0	1,0	1,0	0	1,0
2.7.11.17	1,0	1,0	0	0,14285714	0	1,0
1.7.3.3	1,0	1,0	1,0	0,83333333	0,16666667	1,0
3.1.3.2	1,0	0,96	0,18518519	0,18518519	0,08	1,0
1.1.1.288	1,0	1,0	1,0	1,0	0	1,0
1.1.1.284	0,8	1,0	1,0	1,0	0,8	1,0
1.1.1.285	1,0	0	1,0	1,0	0	1,0
3.1.3.3	1,0	0,5	0,5	0,5	0,5	1,0
3.4.19.13	1,0	1,0	1,0	1,0	0,66666667	1,0
3.4.19.12	1,0	1,0	0,83333333	0,80555556	0,27777778	1,0
2.4.2.19	1,0	1,0	1,0	1,0	1,0	1,0
3.1.2.14	1,0	1,0	1,0	0,66666667	0	0,33333333
3.1.2.12	1,0	1,0	1,0	1,0	1,0	1,0
1.4.7.1	1,0	0,83333333	1,0	0,83333333	0	0,83333333
1.4.1.3	0,84615385	1,0	1,0	0,23076923	0	1,0
1.7.1.1	1,0	0,90909091	0,95454545	0,09090909	0	1,0
3.1.4.11	1,0	0,77777778	1,0	0,77777778	0,44444444	1,0
3.5.2.17	1,0	1,0	1,0	0,5	0,5	1,0
1.21.3.3	1,0	1,0	0	0	0	1,0
1.1.1.170	1,0	1,0	1,0	1,0	0	1,0
2.5.1.45	1,0	1,0	0	0	0	1,0
2.5.1.46	1,0	1,0	1,0	1,0	0	1,0
2.5.1.47	1,0	0,95833333	0,95833333	0,91666667	0,39130435	1,0
4.1.1.35	1,0	1,0	1,0	1,0	0	1,0
2.5.1.43	1,0	1,0	1,0	0,21052632	0,36842105	1,0
2.5.1.48	1,0	1,0	1,0	1,0	0	0,5
1.5.99.12	1,0	1,0	0,95238095	0,33333333	0,15	1,0
2.6.1.80	1,0	1,0	0	0	0	1,0
2.7.7.64	0,5	1,0	1,0	1,0	0	1,0
2.6.1.85	1,0	1,0	1,0	1,0	0	1,0
2.7.7.60	1,0	1,0	1,0	1,0	0,5	1,0
4.2.1.128	1,0	1,0	0	1,0	0	0
2.6.1.88	0,66666667	0,66666667	0	0,33333333	0	0
4.2.1.125	1,0	1,0	0	0	0	0
4.2.1.124	1,0	1,0	0	1,0	0	1,0
4.2.1.121	1,0	1,0	0	0	0	1,0
2.7.7.69	0,5	1,0	1,0	1,0	0	1,0
1.6.2.4	1,0	1,0	1,0	1,0	0,25	1,0
1.6.2.6	1,0	1,0	0	0	0	1,0
1.6.2.2	1,0	1,0	1,0	1,0	0	1,0
1.14.13.143	1,0	1,0	0	0	0	1,0
1.14.13.144	1,0	1,0	0	0	0	1,0
1.14.13.145	0,5	1,0	0	0	0	1,0
1.14.13.146	1,0	1,0	0	0	0	1,0
1.14.13.147	1,0	1,0	0	0	0	1,0
2.1.1.95	1,0	1,0	1,0	1,0	0	1,0
2.1.1.94	1,0	1,0	1,0	0	0	1,0
2.1.1.99	1,0	0	0	0	0	1,0
2.7.1.64	0,66666667	1,0	1,0	0,33333333	0,33333333	1,0
2.7.1.67	1,0	1,0	0,33333333	0,33333333	0	1,0
2.7.1.68	1,0	1,0	1,0	0,91666667	0	1,0
1.14.13.193	1,0	1,0	0	0	0	1,0
3.2.1.84	1,0	1,0	1,0	1,0	0	0,5
1.17.7.4	1,0	1,0	1,0	1,0	0,5	1,0
3.2.1.80	0,5	0	0	0	0	1,0
2.1.1.319	0	0	0,88888889	0,66666667	0	0
2.1.1.314	0	0	1,0	1,0	0	0
1.10.2.2	1,0	0,9	0,9	0,9	0,5	1,0
2.3.1.151	1,0	1,0	0	0	0	1,0
2.3.1.150	1,0	1,0	0	0	0	1,0
2.3.1.153	1,0	1,0	0	0	0	1,0
2.3.1.156	1,0	1,0	0	0	0	1,0
2.3.1.159	1,0	1,0	0	0	0	1,0
2.3.1.158	1,0	1,0	1,0	1,0	0	1,0
4.1.99.22	0	0	0	1,0	0	1,0
3.4.22.68	1,0	1,0	1,0	1,0	0	0
3.4.22.67	1,0	1,0	0	0	0	0
3.4.11.21	1,0	1,0	1,0	1,0	0	0
3.2.1.147	1,0	0,63636364	0	0,54545455	0	1,0
3.2.1.142	1,0	1,0	0	0	0	1,0
3.2.1.143	1,0	0,5	1,0	1,0	0	1,0
6.3.1.2	1,0	0,95652174	0,95652174	0,89130435	0,44444444	1,0
2.1.1.225	1,0	1,0	1,0	1,0	0	0
2.1.1.229	0	1,0	0	0	0	0
2.1.1.228	1,0	1,0	1,0	0,6	0	1,0
6.3.3.3	1,0	1,0	1,0	0,5	0,5	1,0
6.3.3.2	1,0	1,0	1,0	1,0	0	1,0
6.3.3.1	1,0	1,0	1,0	1,0	0,5	1,0
6.3.5.1	1,0	1,0	1,0	1,0	0,66666667	1,0
6.3.5.3	1,0	1,0	1,0	1,0	0	1,0
6.3.5.5	1,0	1,0	1,0	1,0	0	1,0
6.3.5.4	1,0	1,0	1,0	1,0	0,35714286	1,0
6.3.5.7	1,0	1,0	1,0	1,0	0,83333333	1,0
5.5.1.4	1,0	1,0	1,0	0,9375	0,4375	1,0
5.5.1.6	1,0	1,0	1,0	0,04	0	1,0
5.5.1.8	1,0	1,0	0	0	0	1,0
5.5.1.9	1,0	1,0	1,0	1,0	0	1,0
2.4.1.207	1,0	0,97619048	0,97619048	0,80952381	0,21428571	1,0
5.4.2.12	1,0	1,0	1,0	0,85714286	0	0
3.6.1.62	1,0	1,0	1,0	1,0	0	0
3.6.1.67	0	1,0	0	0	0	0
1.14.14.40	1,0	1,0	1,0	1,0	0	0
1.14.14.43	0	0	0	1,0	0	0
1.14.14.42	0	0	0,5	1,0	0	0
1.14.14.45	0	0	1,0	1,0	0	0
1.14.14.49	0	0	1,0	1,0	0	0
1.14.14.48	0	0	1,0	1,0	0	0
1.14.13.88	1,0	1,0	0	0	0	1,0
1.14.13.89	1,0	1,0	0	0	0	1,0
1.14.13.81	1,0	1,0	1,0	1,0	0,75	1,0
1.14.13.87	1,0	1,0	0	0	0	1,0
4.2.3.136	1,0	1,0	0	0	0	0
4.2.3.137	1,0	1,0	0	0	0	0
4.2.3.132	1,0	1,0	0	0	0	0
4.2.3.133	1,0	1,0	0	0	0	0,66666667
2.4.99.12	1,0	1,0	1,0	1,0	0	0
4.2.3.131	1,0	1,0	0	0	0	1,0
2.4.99.18	1,0	1,0	0,16	0,12	0,08	0,92
4.2.3.138	1,0	1,0	0	0	0	0
4.2.3.139	1,0	1,0	0	0	0	1,0
4.2.3.140	1,0	1,0	0	0	0	0
1.3.1.45	1,0	1,0	0	0	0	1,0
1.3.1.42	1,0	1,0	1,0	0,42857143	0	1,0
2.4.1.182	1,0	1,0	1,0	1,0	1,0	1,0
2.4.1.184	0	0	1,0	0,5	0	0,5
2.7.13.3	0,85	0,825	0,2	0,125	0	1,0
1.13.11.84	1,0	1,0	0	0	0	0
2.6.1.83	1,0	1,0	1,0	1,0	0	1,0
4.1.2.25	1,0	1,0	1,0	1,0	0	1,0
4.3.3.7	1,0	0	1,0	1,0	0,5	1,0
4.3.3.6	1,0	1,0	1,0	0,88888889	0	0,77777778
4.3.3.2	1,0	1,0	0	0,4	0	1,0
3.7.1.1	1,0	1,0	0	0	0	1,0
4.3.1.17	0,66666667	1,0	0	0	0	1,0
1.1.1.146	0	1,0	1,0	1,0	0	1,0
4.3.1.19	1,0	0,75	1,0	0,5	0	1,0
4.3.1.18	0,66666667	1,0	0	0	0	1,0
3.5.1.108	1,0	0	1,0	1,0	0	1,0
2.5.1.55	1,0	1,0	1,0	1,0	1,0	1,0
2.5.1.54	1,0	1,0	1,0	0,9	0,7	1,0
2.5.1.52	1,0	1,0	0	0	0	1,0
2.5.1.51	1,0	1,0	0	0	0	1,0
6.3.2.5	1,0	1,0	0	0	0	1,0
2.5.1.59	1,0	1,0	1,0	1,0	0	1,0
2.5.1.58	0,8	1,0	1,0	0,8	0	1,0
2.7.7.79	1,0	1,0	1,0	1,0	0	0
2.7.7.75	1,0	1,0	1,0	1,0	0	0
4.2.1.133	1,0	1,0	0	0	0	1,0
4.2.1.134	1,0	1,0	1,0	1,0	0	1,0
6.3.4.5	1,0	1,0	0,5	0,5	0	1,0
1.1.1.79	1,0	1,0	0,5	0,5	0	1,0
3.1.13.4	1,0	1,0	0,26315789	0,26315789	0	0,73684211
3.1.13.1	1,0	1,0	0	0	0	1,0
2.7.1.4	1,0	1,0	1,0	0,58823529	0	1,0
2.7.1.6	1,0	1,0	0	0	0	1,0
2.7.1.1	0,95238095	1,0	1,0	0,76190476	0,14285714	1,0
1.14.13.173	1,0	1,0	0	0	0	1,0
1.9.3.1	0,96969697	0,93939394	0,36363636	0,33333333	0,24242424	1,0
2.7.1.71	1,0	1,0	1,0	1,0	0	1,0
4.1.1.20	1,0	1,0	1,0	1,0	1,0	1,0
4.1.1.21	1,0	0	1,0	1,0	0	1,0
4.1.1.22	1,0	1,0	1,0	0	0	1,0
4.1.1.23	1,0	1,0	1,0	0,75	0,5	1,0
4.1.1.25	1,0	1,0	0	0,09090909	0	1,0
3.2.1.96	1,0	0	1,0	1,0	0	1,0
4.1.1.28	1,0	1,0	1,0	0	0	1,0
2.1.1.309	0	0	1,0	1,0	0	0
2.1.1.300	1,0	1,0	0	0	0	0
2.3.1.140	1,0	1,0	0	0	0	1,0
2.3.1.146	1,0	0	0	0	0	1,0
2.3.1.144	1,0	1,0	0	0	0	1,0
4.1.99.13	1,0	1,0	0	0	0	1,0
4.1.99.12	1,0	1,0	1,0	1,0	0,5	1,0
4.1.99.17	1,0	1,0	1,0	1,0	0	0
4.1.1.3	1,0	1,0	0	0	0	1,0
2.4.1.219	1,0	1,0	0	0	0	1,0
2.4.1.218	0,5	1,0	1,0	0,5	0	1,0
2.4.1.210	1,0	1,0	0	0	0	0
4.1.3.4	1,0	1,0	1,0	1,0	0	1,0
2.4.1.215	1,0	1,0	1,0	0	0	1,0
2.4.1.214	1,0	1,0	1,0	1,0	0	1,0
4.1.3.1	1,0	0,92307692	0,92307692	0,92307692	0,69230769	1,0
3.5.2.5	1,0	1,0	1,0	1,0	0	1,0
3.5.2.3	1,0	1,0	1,0	1,0	0,5	1,0
3.5.2.2	1,0	0	1,0	1,0	0	1,0
3.5.2.9	1,0	1,0	1,0	1,0	0	1,0
4.1.1.48	1,0	1,0	1,0	1,0	1,0	1,0
3.5.1.23	1,0	1,0	1,0	0,75	0	1,0
2.1.1.232	1,0	1,0	0	0	0	1,0
2.1.1.231	1,0	1,0	0	0	0	1,0
2.4.1.170	1,0	0,33333333	0	0	0	1,0
2.4.1.173	1,0	1,0	1,0	1,0	0	1,0
1.3.3.4	1,0	1,0	1,0	0,83333333	0	1,0
1.3.3.6	1,0	0,875	1,0	1,0	0,5	0,875
1.3.3.3	1,0	1,0	1,0	0,83333333	0,66666667	1,0
3.6.3.41	1,0	1,0	0	0	0	1,0
3.6.3.44	1,0	0,93333333	0	0	0	0,86666667
1.3.3.9	1,0	1,0	0	0	0	1,0
3.6.3.47	1,0	1,0	0	0	0	1,0
1.11.1.15	1,0	0,97222222	0,66666667	0,80555556	0,05714286	1,0
1.11.1.11	1,0	1,0	0,94736842	0,36842105	0	0,94444444
1.11.1.12	0,63636364	1,0	0	0	0	1,0
2.1.1.127	1,0	1,0	1,0	0	0	1,0
2.1.1.122	1,0	1,0	0	0	0	1,0
2.1.1.128	1,0	1,0	0	0	0	1,0
2.1.1.129	1,0	1,0	0	0	0	1,0
3.2.1.177	1,0	1,0	1,0	0,5	0	1,0
3.2.1.175	1,0	1,0	0	1,0	0	1,0
1.14.21.4	1,0	1,0	0	0	0	1,0
1.14.21.5	1,0	1,0	0	0	0	1,0
1.14.21.1	0,66666667	1,0	0	0	0	1,0
1.14.21.2	1,0	1,0	0	0	0	1,0
1.14.21.3	1,0	1,0	0	0	0	1,0
1.3.1.78	1,0	1,0	1,0	1,0	0	1,0
1.3.1.72	1,0	1,0	1,0	1,0	0	1,0
1.3.1.70	1,0	1,0	1,0	1,0	0	1,0
1.3.1.77	1,0	1,0	1,0	1,0	0	1,0
1.3.1.74	0,5	1,0	0	0,5	0	1,0
1.3.1.75	1,0	1,0	1,0	0,2	0	1,0
1.3.7.4	1,0	1,0	1,0	1,0	0	1,0
3.1.1.96	1,0	1,0	1,0	1,0	0	1,0
1.3.7.7	1,0	0,5952381	0,61904762	0,28571429	0	0
4.2.3.34	1,0	0	0	0	0	1,0
3.13.1.1	1,0	1,0	1,0	1,0	0	1,0
2.1.1.116	1,0	0,33333333	0	0	0	1,0
1.3.5.2	1,0	1,0	1,0	1,0	0,5	1,0
2.4.1.198	1,0	0,33333333	0,33333333	0,33333333	0,33333333	1,0
1.3.5.1	1,0	1,0	1,0	1,0	0	1,0
1.3.5.6	1,0	1,0	1,0	1,0	0,42857143	1,0
3.1.3.93	0,5	0,5	1,0	1,0	0	0
1.3.5.5	1,0	1,0	1,0	1,0	0	0
2.5.1.117	1,0	0	1,0	1,0	0	1,0
2.5.1.116	1,0	1,0	1,0	0	0	1,0
2.5.1.115	0,66666667	1,0	0,66666667	0,66666667	0	0
2.5.1.114	1,0	0	0	0,5	0	1,0
2.5.1.112	1,0	1,0	1,0	0,875	0	0
2.4.1.195	1,0	1,0	1,0	1,0	0	1,0
2.1.1.291	1,0	1,0	0	0	0	1,0
2.3.1.212	1,0	0,5	0	0	0	0
1.5.1.8	1,0	1,0	1,0	1,0	0	1,0
1.5.1.9	0	1,0	1,0	1,0	0	1,0
1.14.11.2	1,0	1,0	1,0	1,0	0	0,92307692
3.6.4.12	0,93103448	0,94827586	0,74137931	0,74137931	0	0
3.6.4.13	0,98203593	0,98795181	0,73053892	0,64670659	0	0
1.5.1.2	1,0	1,0	1,0	1,0	0,5	1,0
1.5.1.3	1,0	1,0	1,0	0,33333333	0,83333333	1,0
1.14.11.9	0,9	0,85	0,5	0,1	0	0,95
1.5.1.5	1,0	1,0	0	0	0	1,0
4.2.3.108	0,33333333	1,0	1,0	0,66666667	0	1,0
4.2.3.103	1,0	1,0	0	0	0	0
4.2.3.102	1,0	1,0	0	0	0	1,0
4.2.3.101	1,0	1,0	0	0	0	0
4.2.3.100	1,0	1,0	0	0	0	0
4.2.3.107	0,8	1,0	0	0	0	0
4.2.3.106	0,66666667	1,0	0	0,16666667	0	0,33333333
4.2.3.105	0,875	1,0	0,125	0	0	0,875
4.2.3.104	0,66666667	0,66666667	0	0	0	0
1.13.11.58	1,0	1,0	1,0	0,07692308	0	0
1.13.11.51	0,92307692	0,84615385	1,0	0,38461538	0	0,92307692
1.13.11.54	0,38461538	1,0	1,0	0,84615385	0,76923077	1,0
3.4.19.5	0,71428571	1,0	0,85714286	0,85714286	0	1,0
3.4.19.1	1,0	0	1,0	1,0	0	0
1.13.11.5	1,0	1,0	1,0	1,0	0,5	1,0
3.4.19.9	1,0	1,0	1,0	0,75	0	1,0
3.5.1.116	1,0	1,0	1,0	0,5	0	1,0
4.3.1.24	0,96	0,94	1,0	0,08	0	1,0
4.3.1.25	0	1,0	0	0	0	1,0
3.4.11.5	1,0	1,0	0,11111111	0,11111111	0	0
3.4.11.1	1,0	1,0	1,0	0,75	0	0
3.4.11.2	1,0	1,0	0	0	0	0
2.3.1.30	1,0	0,90909091	0,90909091	0,63636364	0,2	1,0
1.1.1.65	1,0	1,0	1,0	1,0	0	1,0
4.4.1.35	0	0	0	1,0	0	0
2.5.1.69	0	1,0	0	0	0	1,0
2.5.1.62	1,0	1,0	1,0	1,0	0	1,0
2.5.1.60	1,0	0,5	1,0	1,0	0	1,0
2.5.1.61	1,0	1,0	1,0	1,0	0,33333333	1,0
2.5.1.67	1,0	1,0	0	0	0	1,0
2.7.1.48	0	1,0	1,0	1,0	0	1,0
2.7.1.49	1,0	1,0	1,0	1,0	0	1,0
2.7.1.43	1,0	1,0	1,0	1,0	0	1,0
2.7.1.40	1,0	1,0	1,0	0,875	0,375	1,0
6.2.1.20	1,0	1,0	0	0	0	1,0
2.7.1.46	1,0	1,0	1,0	1,0	0	1,0
6.2.1.26	1,0	1,0	1,0	1,0	0	1,0
6.2.1.25	1,0	1,0	0	0	0	1,0
5.4.3.8	1,0	1,0	1,0	1,0	0,5	1,0
3.5.1.6	1,0	0	1,0	1,0	0	1,0
4.1.1.33	1,0	1,0	1,0	1,0	0	1,0
1.1.3.20	1,0	1,0	1,0	0,66666667	0	1,0
4.1.1.31	1,0	1,0	1,0	1,0	0,56	1,0
4.1.1.37	1,0	1,0	1,0	1,0	0,57142857	1,0
4.1.1.36	1,0	1,0	1,0	1,0	0	1,0
1.21.3.7	1,0	1,0	0	0	0	1,0
1.21.3.6	1,0	1,0	0	0	0	1,0
1.21.3.8	1,0	1,0	0	0	0	1,0
4.1.1.39	0,99472759	0,95759717	0,95782074	0,771529	0,5335689	1,0
1.14.18.7	0	0	1,0	1,0	0	0
2.3.1.177	1,0	1,0	0	0	0	1,0
2.3.1.172	1,0	1,0	0	0	0	1,0
2.3.1.171	1,0	1,0	0	0	0	1,0
2.3.1.170	1,0	1,0	0	0	0	1,0
2.4.1.202	1,0	1,0	0	0	0	1,0
2.4.1.203	1,0	1,0	0	0	0	1,0
3.4.22.49	1,0	1,0	1,0	1,0	0	0
1.14.13.168	1,0	1,0	1,0	1,0	0	0,81818182
2.1.2.10	1,0	1,0	1,0	1,0	0	1,0
2.1.2.11	1,0	1,0	1,0	1,0	0,5	1,0
2.1.1.201	1,0	1,0	1,0	1,0	0	1,0
3.1.3.102	0	0	1,0	1,0	0	0
3.1.3.104	0	0	0,33333333	0,33333333	0	0
2.3.1.87	0	0	1,0	0,33333333	0	1,0
3.6.3.54	0,6	0,8	0,8	0,8	0	0
4.2.3.38	1,0	0,5	0	0	0	1,0
4.2.3.39	1,0	1,0	0	0	0	1,0
2.1.1.118	1,0	1,0	0	0	0	1,0
4.2.3.30	0	1,0	0	0	0	1,0
2.1.1.112	1,0	1,0	1,0	1,0	0	1,0
2.1.1.111	1,0	1,0	0	0	0	1,0
4.2.3.33	1,0	1,0	0	0	0	1,0
2.1.1.117	1,0	1,0	0	0	0	1,0
