ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
2.7.7.6	0,95116279	0,97349398	1,0	1,0	0,94444444	0,92743764
2.7.7.5	1,0	0	0	0	0	0
2.7.7.4	1,0	1,0	1,0	1,0	1,0	1,0
2.3.3.17	0	0	0	1,0	0	0
5.2.1.8	0,96	0,98529412	1,0	1,0	1,0	0,95945946
6.5.1.3	0	0	0	0	0	1,0
2.5.1.28	1,0	1,0	0	0	0	0,5
2.5.1.29	0,75	1,0	0,9375	0,93333333	0	0,4516129
2.5.1.27	0,4	0,4	0,25	0,14285714	0	0,22222222
2.5.1.22	0,5	0	0	0	0	0,5
2.5.1.20	0,25	1,0	0	0	0	0,25
2.5.1.21	0,66666667	0,66666667	0,66666667	0,66666667	0,33333333	0,16666667
2.1.1.143	1,0	1,0	1,0	1,0	0	1,0
1.5.3.1	1,0	1,0	1,0	1,0	0	1,0
1.5.5.1	1,0	1,0	1,0	1,0	0	1,0
1.5.5.2	1,0	1,0	0	0	1,0	1,0
4.2.1.109	1,0	1,0	1,0	1,0	0	1,0
2.7.7.41	1,0	1,0	1,0	1,0	0	1,0
1.8.4.9	1,0	1,0	1,0	1,0	0	1,0
2.7.7.48	1,0	1,0	1,0	1,0	1,0	0,92307692
2.7.7.49	0,26315789	1,0	1,0	1,0	1,0	0,41666667
4.2.1.105	1,0	1,0	0	0	0	1,0
4.2.1.104	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.29	0,66666667	1,0	0	0	0	1,0
1.1.1.23	0,75	1,0	1,0	1,0	1,0	1,0
1.1.1.22	1,0	1,0	1,0	1,0	1,0	0,71428571
1.1.1.21	1,0	1,0	0	0	0	1,0
1.1.1.27	1,0	1,0	1,0	1,0	0	1,0
1.1.1.25	1,0	1,0	1,0	1,0	0	1,0
1.14.17.4	0,90625	1,0	1,0	1,0	0	0,87096774
3.5.4.9	1,0	1,0	0	0	0	0,6
3.5.4.6	1,0	1,0	1,0	1,0	1,0	1,0
1.14.15.7	1,0	1,0	1,0	1,0	0	1,0
2.7.9.5	1,0	1,0	1,0	1,0	0	1,0
1.14.19.6	0,2	0	0,0952381	1,0	0	0,25
1.14.19.2	0,73170732	0,71428571	0,71428571	1,0	0,63157895	0,71428571
4.2.3.94	1,0	1,0	0	0	0	1,0
4.2.3.92	1,0	1,0	0	0	0	0
4.2.3.93	1,0	0,8	0	0	0	0
2.7.1.216	0	0	0,33333333	1,0	0	0
3.5.1.19	1,0	1,0	0	0	0	0,75
3.2.1.126	0,33333333	1,0	0	0	0	0,33333333
3.6.5.5	0,5	1,0	0,5	0,5	0	0
3.5.1.16	1,0	1,0	1,0	1,0	0	1,0
3.5.1.10	1,0	1,0	1,0	1,0	0	1,0
3.6.5.2	0	1,0	0	0	0	0
3.3.2.6	1,0	1,0	1,0	1,0	0	1,0
1.14.99.29	1,0	1,0	1,0	1,0	1,0	1,0
2.4.1.143	1,0	0	1,0	1,0	1,0	1,0
3.6.1.1	0,94736842	0,94736842	1,0	1,0	1,0	0,85
3.6.1.3	0,125	1,0	0	0	0	0,01672474
3.6.1.5	1,0	1,0	0,90909091	1,0	0	0,90909091
3.6.1.9	1,0	1,0	0	0	1,0	0,24
3.4.23.40	0,07142857	0,5	0,07692308	0	0	0
4.4.1.8	1,0	1,0	1,0	1,0	0	0,33333333
4.4.1.9	1,0	1,0	1,0	1,0	1,0	1,0
4.4.1.1	1,0	0,33333333	0	0	0	0,2
4.4.1.4	1,0	1,0	0	0	0	1,0
4.4.1.5	1,0	1,0	1,0	1,0	1,0	1,0
2.1.1.159	0,3	1,0	0	0	0	0
2.1.1.158	1,0	1,0	0	0	0	0
2.1.1.154	1,0	1,0	0	0	0	1,0
2.1.1.150	1,0	1,0	0	0	0	0,8
1.3.1.2	1,0	0	1,0	1,0	0	0
1.3.1.3	1,0	1,0	0,66666667	1,0	0	1,0
1.3.1.9	1,0	1,0	1,0	1,0	0	1,0
1.1.1.183	0,5	1,0	0	0	0	0,5
1.3.1.21	1,0	1,0	1,0	1,0	0	1,0
6.2.1.5	1,0	1,0	1,0	1,0	0	1,0
5.2.1.14	1,0	1,0	1,0	1,0	0	0
5.2.1.13	1,0	1,0	1,0	1,0	0	0
6.2.1.1	0,4	1,0	1,0	1,0	0	1,0
6.2.1.2	0,5	1,0	0	0	0	1,0
6.2.1.3	0,75	1,0	0,81818182	0,6	0	0,81818182
3.1.26.11	1,0	1,0	1,0	1,0	0	0
6.2.1.8	1,0	1,0	1,0	1,0	0	1,0
1.13.99.1	1,0	1,0	1,0	1,0	1,0	1,0
3.1.3.48	0,8	1,0	0,57142857	0,69230769	1,0	0,63157895
3.1.3.46	0,5	1,0	1,0	1,0	0	1,0
3.1.1.49	0,06666667	0,2	0	0	0	1,0
4.6.1.2	0	0	0	0	0	0,2
1.1.1.295	1,0	1,0	0	0	0	1,0
1.1.1.294	1,0	1,0	1,0	1,0	0	1,0
3.2.1.4	1,0	1,0	1,0	1,0	0	0,94736842
3.2.1.1	1,0	1,0	1,0	1,0	1,0	1,0
3.2.1.2	0,95	0,94736842	0,85714286	1,0	0,77777778	0,9047619
1.20.4.1	1,0	1,0	1,0	1,0	0	1,0
4.99.1.1	1,0	1,0	1,0	1,0	1,0	0,875
1.1.1.366	1,0	1,0	0	0	0	1,0
1.1.1.365	1,0	1,0	1,0	0	0	1,0
4.99.1.6	0,0625	0,5	0	0,33333333	0	0,33333333
1.1.1.169	0	1,0	0	0	0	1,0
2.5.1.32	1,0	1,0	1,0	1,0	0	1,0
2.5.1.36	1,0	1,0	0	0	0	1,0
2.5.1.39	1,0	1,0	0,33333333	0,33333333	0	0,33333333
3.2.1.55	0,42857143	0,85714286	1,0	1,0	1,0	0,875
3.2.1.51	0,28571429	1,0	1,0	1,0	0	1,0
3.2.1.50	1,0	0	1,0	1,0	0	1,0
3.2.1.52	1,0	1,0	1,0	1,0	0	0,42857143
3.2.1.58	1,0	0	0	0	0	0,06666667
3.4.22.16	0,5	0,5	0,5	0,5	0	0
2.7.7.52	0	0	0	0	0	1,0
4.2.1.119	1,0	1,0	1,0	1,0	0	0
2.6.1.99	1,0	1,0	1,0	1,0	0	0
2.6.1.96	1,0	1,0	1,0	1,0	0	1,0
4.2.1.113	1,0	1,0	1,0	1,0	0	0
1.1.1.14	1,0	0,5	0,5	0,5	0	1,0
4.2.3.4	1,0	1,0	1,0	1,0	0	1,0
4.2.3.5	1,0	1,0	1,0	1,0	1,0	1,0
4.2.3.1	1,0	1,0	1,0	1,0	0	1,0
4.2.3.8	0,25	0	0	0	0	1,0
1.14.13.152	0,25	1,0	0	0	0	1,0
1.14.13.150	1,0	1,0	0	0	0	1,0
1.14.13.158	1,0	1,0	0	0	0	0
2.4.1.115	0,76190476	0,92307692	0	0	0	0,8
2.3.1.64	0,5	1,0	0	1,0	0	0,6
2.1.1.88	1,0	1,0	0	0	0	1,0
2.1.1.89	0	1,0	0	0	0	1,0
2.7.1.11	1,0	1,0	1,0	1,0	0,5	0,5
2.7.1.12	0	0	1,0	1,0	0	1,0
2.7.1.19	1,0	1,0	1,0	1,0	1,0	1,0
3.1.26.4	0,4	0,5	1,0	1,0	1,0	0,33333333
3.1.26.5	1,0	1,0	1,0	1,0	0	0,8
1.3.1.102	1,0	0	0	0	0	0
1.3.1.105	1,0	0,8	0,8	0	0	1,0
1.3.1.107	0	1,0	0	0	0	0
1.17.1.4	1,0	1,0	1,0	1,0	0	0,23076923
3.2.1.154	0,66666667	1,0	0	0	0	0,33333333
3.2.1.151	0,11111111	0	0	0	0	0,2
4.2.3.18	0,38461538	0,55555556	0	0	0	0,35714286
3.2.1.153	1,0	1,0	0	0	0	1,0
3.2.1.152	1,0	1,0	1,0	1,0	1,0	1,0
4.2.3.19	0,375	1,0	0,15789474	1,0	0	0,5
5.1.1.7	1,0	1,0	1,0	1,0	0	1,0
1.14.99.37	1,0	1,0	0	0	0	0,2
3.4.24.15	0	1,0	1,0	1,0	0	0
2.7.9.4	1,0	1,0	1,0	1,0	0	1,0
1.8.1.4	0,66666667	0,71428571	0,71428571	0,71428571	1,0	0,75
1.8.1.7	0,75	1,0	1,0	1,0	1,0	0,9
1.8.1.9	0,12765957	1,0	1,0	1,0	1,0	0,07317073
1.8.1.8	0,2	1,0	1,0	1,0	0	0,08333333
3.6.1.29	1,0	1,0	1,0	1,0	0	1,0
4.2.3.88	1,0	1,0	0	0	0	0
2.4.1.136	1,0	0	0	0	0	0,33333333
1.8.3.1	1,0	0	1,0	1,0	0	1,0
4.2.3.81	1,0	0,83333333	0	0	0	0
4.2.3.83	0	0,75	0	0	0	0
4.2.3.82	0,75	0,75	0	0	0	0
4.2.3.85	1,0	1,0	0	0	0	0
4.2.3.84	1,0	1,0	0	0	0	0
4.2.3.87	0	0,8	0	0	0	0
4.2.3.86	0	1,0	0	0	0	1,0
2.1.1.140	1,0	1,0	0	0	0	0,5
2.1.1.141	1,0	1,0	1,0	1,0	0	1,0
6.5.1.1	1,0	1,0	1,0	1,0	1,0	0,26666667
1.14.14.51	0,33333333	1,0	0	0	0	0,28571429
2.1.1.146	1,0	1,0	0	0	0	1,0
4.2.3.125	1,0	1,0	0	0	0	0
5.3.1.8	1,0	1,0	1,0	1,0	0	1,0
5.3.1.9	1,0	1,0	1,0	1,0	1,0	1,0
4.2.3.121	0,6	1,0	0	0	0	0
4.2.3.120	0,5	1,0	0	0	0	0
4.2.3.123	0,14285714	1,0	0	0	0	0
5.3.1.1	1,0	1,0	1,0	1,0	1,0	1,0
5.3.1.6	0,8	1,0	1,0	1,0	1,0	1,0
4.2.3.128	1,0	1,0	0	0	0	0
5.3.1.5	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.194	0	0	0	0	0	1,0
1.1.1.195	0,87179487	0,79545455	0,70175439	0,73333333	0	0,85416667
1.1.1.193	1,0	1,0	0,5	0,5	0	1,0
3.1.1.78	0,16666667	1,0	0	0	0	1,0
2.3.1.16	1,0	1,0	1,0	1,0	0	1,0
2.7.1.44	1,0	1,0	1,0	1,0	0	0,33333333
2.7.11.17	0,63636364	1,0	0	0,07142857	0	0,0875
1.7.3.3	1,0	1,0	1,0	1,0	1,0	1,0
3.1.3.2	0,71428571	0,96	1,0	1,0	0,4	0,54347826
1.1.1.288	0,25	1,0	0,5	1,0	0	0,5
1.1.1.284	1,0	1,0	0,5	0,22727273	1,0	1,0
1.1.1.285	1,0	0	0,375	0,75	0	0,75
3.1.3.3	0,5	1,0	1,0	0,5	1,0	0,5
3.4.19.13	1,0	1,0	0,75	1,0	0,66666667	0,75
3.4.19.12	0,9	1,0	0,90909091	0,90625	1,0	0,97297297
2.4.2.19	1,0	1,0	1,0	1,0	1,0	0,5
3.1.2.14	0,42857143	1,0	0,375	0,66666667	0	0,125
3.1.2.12	1,0	1,0	1,0	1,0	1,0	1,0
1.4.7.1	1,0	1,0	1,0	1,0	0	1,0
1.4.1.3	1,0	1,0	1,0	1,0	0	1,0
1.7.1.1	1,0	0,95238095	0,875	1,0	0	0,91666667
3.1.4.11	1,0	1,0	1,0	1,0	1,0	0,75
3.5.2.17	1,0	1,0	1,0	1,0	1,0	1,0
1.21.3.3	1,0	1,0	0	0	0	1,0
1.1.1.170	1,0	1,0	1,0	1,0	0	1,0
2.5.1.45	1,0	1,0	0	0	0	0,75
2.5.1.46	1,0	0,7	0,7	0,7	0	0,7
2.5.1.47	0,96	0,92	0,88461538	0,88	0,9	0,88461538
4.1.1.35	0,66666667	1,0	1,0	1,0	0	0,85714286
2.5.1.43	0,95	0,95	0,95	1,0	1,0	0,95
2.5.1.48	1,0	1,0	1,0	1,0	0	0,33333333
1.5.99.12	1,0	1,0	1,0	1,0	1,0	1,0
2.6.1.80	1,0	1,0	0	0	0	1,0
2.7.7.64	1,0	1,0	1,0	1,0	0	0,4
2.6.1.85	1,0	1,0	1,0	1,0	0	0,6
2.7.7.60	1,0	1,0	1,0	1,0	1,0	0,33333333
4.2.1.128	0,5	1,0	0	1,0	0	0
2.6.1.88	0,33333333	1,0	0	1,0	0	0
4.2.1.125	1,0	1,0	0	0	0	0
4.2.1.124	1,0	1,0	0	1,0	0	0,5
4.2.1.121	1,0	1,0	0	0	0	1,0
2.7.7.69	1,0	1,0	1,0	1,0	0	1,0
1.6.2.4	1,0	1,0	1,0	1,0	1,0	0,8
1.6.2.6	1,0	1,0	0	0	0	0,66666667
1.6.2.2	0,66666667	1,0	1,0	0,16666667	0	1,0
1.14.13.143	1,0	0,5	0	0	0	0,5
1.14.13.144	0,33333333	1,0	0	0	0	0,5
1.14.13.145	1,0	1,0	0	0	0	0,66666667
1.14.13.146	1,0	1,0	0	0	0	0,5
1.14.13.147	1,0	1,0	0	0	0	1,0
2.1.1.95	1,0	1,0	0,66666667	1,0	0	1,0
2.1.1.94	1,0	1,0	1,0	0	0	0,5
2.1.1.99	1,0	0	0	0	0	1,0
2.7.1.64	1,0	1,0	1,0	1,0	1,0	1,0
2.7.1.67	1,0	1,0	1,0	1,0	0	1,0
2.7.1.68	1,0	1,0	1,0	1,0	0	1,0
1.14.13.193	0,5	0,5	0	0	0	0,5
3.2.1.84	1,0	1,0	1,0	1,0	0	1,0
1.17.7.4	1,0	1,0	1,0	1,0	1,0	1,0
3.2.1.80	1,0	0	0	0	0	1,0
2.1.1.319	0	0	0,42105263	0,4	0	0
2.1.1.314	0	0	1,0	1,0	0	0
1.10.2.2	0,4	1,0	1,0	1,0	0,71428571	0,38461538
2.3.1.151	0,5	1,0	0	0	0	0,5
2.3.1.150	1,0	1,0	0	0	0	1,0
2.3.1.153	1,0	1,0	0	0	0	1,0
2.3.1.156	1,0	1,0	0	0	0	0,25
2.3.1.159	1,0	1,0	0	0	0	1,0
2.3.1.158	0,66666667	1,0	1,0	1,0	0	1,0
4.1.99.22	0	0	0	1,0	0	1,0
3.4.22.68	0,125	0,125	0,125	0,125	0	0
3.4.22.67	0,66666667	1,0	0	0	0	0
3.4.11.21	1,0	1,0	1,0	1,0	0	0
3.2.1.147	1,0	1,0	0	1,0	0	0,91666667
3.2.1.142	1,0	1,0	0	0	0	1,0
3.2.1.143	1,0	1,0	1,0	1,0	0	1,0
6.3.1.2	0,83636364	1,0	1,0	1,0	1,0	1,0
2.1.1.225	1,0	1,0	1,0	1,0	0	0
2.1.1.229	0	1,0	0	0	0	0
2.1.1.228	1,0	1,0	1,0	1,0	0	1,0
6.3.3.3	1,0	1,0	1,0	1,0	1,0	1,0
6.3.3.2	1,0	1,0	0,5	0,5	0	0,5
6.3.3.1	1,0	1,0	1,0	1,0	1,0	1,0
6.3.5.1	1,0	1,0	1,0	1,0	1,0	1,0
6.3.5.3	1,0	1,0	1,0	1,0	0	1,0
6.3.5.5	1,0	1,0	1,0	1,0	0	1,0
6.3.5.4	1,0	1,0	1,0	1,0	1,0	1,0
6.3.5.7	0,54545455	1,0	0,31578947	0,5	1,0	0,33333333
5.5.1.4	1,0	1,0	1,0	1,0	1,0	1,0
5.5.1.6	0,94339623	1,0	1,0	1,0	0	1,0
5.5.1.8	1,0	1,0	0	0	0	0,2
5.5.1.9	1,0	1,0	1,0	1,0	0	1,0
2.4.1.207	1,0	1,0	1,0	1,0	1,0	1,0
5.4.2.12	1,0	1,0	0,77777778	0,85714286	0	0
3.6.1.62	1,0	1,0	1,0	1,0	0	0
3.6.1.67	0	1,0	0	0	0	0
1.14.14.40	1,0	1,0	0,125	1,0	0	0
1.14.14.43	0	0	0	1,0	0	0
1.14.14.42	0	0	1,0	1,0	0	0
1.14.14.45	0	0	1,0	1,0	0	0
1.14.14.49	0	0	0,5	1,0	0	0
1.14.14.48	0	0	1,0	1,0	0	0
1.14.13.88	1,0	1,0	0	0	0	1,0
1.14.13.89	0,25	1,0	0	0	0	0,5
1.14.13.81	1,0	1,0	1,0	1,0	1,0	1,0
1.14.13.87	1,0	1,0	0	0	0	1,0
4.2.3.136	1,0	1,0	0	0	0	0
4.2.3.137	1,0	1,0	0	0	0	0
4.2.3.132	0,54545455	0,66666667	0	0	0	0
4.2.3.133	0,5	1,0	0	0	0	0,66666667
2.4.99.12	1,0	1,0	1,0	1,0	0	0
4.2.3.131	1,0	1,0	0	0	0	1,0
2.4.99.18	1,0	1,0	1,0	1,0	1,0	0,88461538
4.2.3.138	1,0	1,0	0	0	0	0
4.2.3.139	1,0	1,0	0	0	0	0,5
4.2.3.140	1,0	1,0	0	0	0	0
1.3.1.45	0,375	1,0	0	0	0	0,3
1.3.1.42	0,31818182	0,77777778	0,31818182	0,5	0	0,5
2.4.1.182	1,0	1,0	1,0	1,0	1,0	1,0
2.4.1.184	0	0	1,0	1,0	0	1,0
2.7.13.3	0,89473684	0,55	0,88888889	1,0	0	0,47619048
1.13.11.84	0,25	1,0	0	0	0	0
2.6.1.83	0,5	0,5	0,5	0,66666667	0	1,0
4.1.2.25	1,0	1,0	1,0	1,0	0	1,0
4.3.3.7	1,0	0	1,0	1,0	1,0	1,0
4.3.3.6	0,9	0,9	0,81818182	0,88888889	0	1,0
4.3.3.2	0,3125	1,0	0	1,0	0	0,3125
3.7.1.1	1,0	1,0	0	0	0	1,0
4.3.1.17	1,0	1,0	0	0	0	1,0
1.1.1.146	0	1,0	0,25	1,0	0	1,0
4.3.1.19	1,0	1,0	1,0	1,0	0	0,8
4.3.1.18	1,0	1,0	0	0	0	1,0
3.5.1.108	1,0	0	1,0	1,0	0	1,0
2.5.1.55	1,0	1,0	1,0	1,0	1,0	0,75
2.5.1.54	1,0	1,0	1,0	1,0	1,0	1,0
2.5.1.52	1,0	0,1	0	0	0	1,0
2.5.1.51	1,0	0,1	0	0	0	1,0
6.3.2.5	1,0	1,0	0	0	0	1,0
2.5.1.59	1,0	1,0	1,0	1,0	0	1,0
2.5.1.58	1,0	1,0	1,0	1,0	0	1,0
2.7.7.79	1,0	1,0	1,0	1,0	0	0
2.7.7.75	1,0	1,0	1,0	1,0	0	0
4.2.1.133	1,0	1,0	0	0	0	0,25
4.2.1.134	1,0	1,0	1,0	0,75	0	1,0
6.3.4.5	1,0	1,0	1,0	1,0	0	1,0
1.1.1.79	1,0	1,0	1,0	0,66666667	0	0,8
3.1.13.4	1,0	1,0	0,83333333	0,83333333	0	1,0
3.1.13.1	0,11111111	1,0	0	0	0	0,5
2.7.1.4	0,70833333	1,0	1,0	1,0	0	0,44736842
2.7.1.6	1,0	1,0	0	0	0	0,25
2.7.1.1	1,0	1,0	1,0	1,0	1,0	0,525
1.14.13.173	0,4	1,0	0	0	0	1,0
1.9.3.1	0,7804878	0,91176471	1,0	1,0	0,72727273	0,88888889
2.7.1.71	1,0	1,0	0,85714286	1,0	0	0,75
4.1.1.20	1,0	1,0	1,0	1,0	1,0	1,0
4.1.1.21	1,0	0	1,0	1,0	0	1,0
4.1.1.22	0,2	0,5	0,2	0	0	1,0
4.1.1.23	1,0	1,0	1,0	1,0	1,0	1,0
4.1.1.25	1,0	1,0	0	0,33333333	0	1,0
3.2.1.96	1,0	0	1,0	1,0	0	1,0
4.1.1.28	1,0	1,0	0,41666667	0	0	0,83333333
2.1.1.309	0	0	1,0	1,0	0	0
2.1.1.300	0,5	1,0	0	0	0	0
2.3.1.140	1,0	1,0	0	0	0	1,0
2.3.1.146	1,0	0	0	0	0	1,0
2.3.1.144	1,0	1,0	0	0	0	1,0
4.1.99.13	0,4	1,0	0	0	0	0,66666667
4.1.99.12	1,0	0,66666667	0,66666667	0,8	0,66666667	0,66666667
4.1.99.17	1,0	1,0	1,0	1,0	0	0
4.1.1.3	1,0	1,0	0	0	0	0,17647059
2.4.1.219	0,5	1,0	0	0	0	0,5
2.4.1.218	1,0	0,66666667	0,5	0,33333333	0	0,4
2.4.1.210	1,0	1,0	0	0	0	0
4.1.3.4	1,0	1,0	1,0	1,0	0	1,0
2.4.1.215	0,27272727	1,0	0,6	0	0	0,375
2.4.1.214	0,33333333	1,0	0,5	0,5	0	1,0
4.1.3.1	0,92857143	1,0	1,0	1,0	1,0	1,0
3.5.2.5	1,0	1,0	1,0	1,0	0	1,0
3.5.2.3	1,0	1,0	1,0	1,0	1,0	1,0
3.5.2.2	1,0	0	1,0	1,0	0	1,0
3.5.2.9	1,0	1,0	1,0	1,0	0	1,0
4.1.1.48	1,0	1,0	1,0	1,0	1,0	1,0
3.5.1.23	0,8	1,0	1,0	1,0	0	1,0
2.1.1.232	1,0	1,0	0	0	0	1,0
2.1.1.231	1,0	1,0	0	0	0	1,0
2.4.1.170	0,6	1,0	0	0	0	0,75
2.4.1.173	1,0	1,0	1,0	1,0	0	1,0
1.3.3.4	1,0	1,0	1,0	1,0	0	1,0
1.3.3.6	1,0	1,0	1,0	1,0	1,0	0,77777778
1.3.3.3	1,0	1,0	1,0	1,0	1,0	1,0
3.6.3.41	1,0	1,0	0	0	0	1,0
3.6.3.44	0,25862069	0,82352941	0	0	0	0,86666667
1.3.3.9	0,25	1,0	0	0	0	0,5
3.6.3.47	0,5	1,0	0	0	0	1,0
1.11.1.15	0,94736842	1,0	1,0	1,0	1,0	1,0
1.11.1.11	0,9	1,0	0,9	0,875	0	0,80952381
1.11.1.12	0,77777778	0,91666667	0	0	0	0,91666667
2.1.1.127	0,66666667	1,0	0,66666667	0	0	0,66666667
2.1.1.122	0,8	1,0	0	0	0	1,0
2.1.1.128	1,0	1,0	0	0	0	0,66666667
2.1.1.129	1,0	1,0	0	0	0	1,0
3.2.1.177	1,0	1,0	1,0	1,0	0	1,0
3.2.1.175	1,0	1,0	0	1,0	0	1,0
1.14.21.4	1,0	1,0	0	0	0	0,5
1.14.21.5	0,5	1,0	0	0	0	0,5
1.14.21.1	1,0	1,0	0	0	0	1,0
1.14.21.2	0,66666667	1,0	0	0	0	0,66666667
1.14.21.3	1,0	1,0	0	0	0	1,0
1.3.1.78	1,0	1,0	1,0	1,0	0	1,0
1.3.1.72	1,0	1,0	1,0	1,0	0	1,0
1.3.1.70	1,0	1,0	1,0	1,0	0	1,0
1.3.1.77	0,2	1,0	0,2	1,0	0	0,2
1.3.1.74	1,0	0,66666667	0	1,0	0	0,07407407
1.3.1.75	1,0	1,0	1,0	1,0	0	1,0
1.3.7.4	1,0	1,0	1,0	1,0	0	1,0
3.1.1.96	1,0	1,0	1,0	1,0	0	1,0
1.3.7.7	1,0	1,0	1,0	1,0	0	0
4.2.3.34	1,0	0	0	0	0	0,5
3.13.1.1	1,0	1,0	1,0	1,0	0	1,0
2.1.1.116	1,0	1,0	0	0	0	1,0
1.3.5.2	1,0	1,0	1,0	1,0	1,0	1,0
2.4.1.198	1,0	1,0	1,0	1,0	1,0	0,75
1.3.5.1	0,5	1,0	1,0	1,0	0	0,8
1.3.5.6	1,0	1,0	1,0	1,0	1,0	1,0
3.1.3.93	0,25	1,0	0,33333333	1,0	0	0
1.3.5.5	0,33333333	0,33333333	0,33333333	0,33333333	0	0
2.5.1.117	0,2	0	0,2	1,0	0	1,0
2.5.1.116	0,6	1,0	0,27272727	0	0	1,0
2.5.1.115	0,66666667	0,75	0,18181818	1,0	0	0
2.5.1.114	1,0	0	0	1,0	0	1,0
2.5.1.112	1,0	1,0	1,0	1,0	0	0
2.4.1.195	1,0	1,0	1,0	1,0	0	1,0
2.1.1.291	0,5	1,0	0	0	0	1,0
2.3.1.212	1,0	0,5	0	0	0	0
1.5.1.8	1,0	1,0	1,0	1,0	0	1,0
1.5.1.9	0	1,0	1,0	1,0	0	1,0
1.14.11.2	1,0	1,0	1,0	1,0	0	1,0
3.6.4.12	0,64285714	0,625	0,82692308	0,86	0	0
3.6.4.13	0,98203593	0,98203593	1,0	1,0	0	0
1.5.1.2	1,0	1,0	1,0	1,0	1,0	1,0
1.5.1.3	1,0	1,0	1,0	1,0	1,0	1,0
1.14.11.9	0,85714286	1,0	0,90909091	1,0	0	0,95
1.5.1.5	1,0	1,0	0	0	0	0,66666667
4.2.3.108	0,5	1,0	0,11538462	1,0	0	0,75
4.2.3.103	0,66666667	1,0	0	0	0	0
4.2.3.102	0,33333333	1,0	0	0	0	0,2
4.2.3.101	0,25	1,0	0	0	0	0
4.2.3.100	1,0	1,0	0	0	0	0
4.2.3.107	1,0	1,0	0	0	0	0
4.2.3.106	0,8	1,0	0	1,0	0	0,4
4.2.3.105	1,0	1,0	1,0	0	0	1,0
4.2.3.104	0,66666667	1,0	0	0	0	0
1.13.11.58	1,0	1,0	0,96296296	1,0	0	0
1.13.11.51	0,92307692	1,0	0,86666667	0,83333333	0	0,8
1.13.11.54	1,0	0,92857143	0,92857143	1,0	1,0	0,92857143
3.4.19.5	0,83333333	1,0	1,0	1,0	0	1,0
3.4.19.1	0,6	0	1,0	1,0	0	0
1.13.11.5	1,0	1,0	1,0	1,0	1,0	1,0
3.4.19.9	1,0	1,0	1,0	1,0	0	0,66666667
3.5.1.116	1,0	1,0	1,0	1,0	0	1,0
4.3.1.24	0,97959184	0,97916667	0,98039216	1,0	0	0,98039216
4.3.1.25	0	1,0	0	0	0	0,01960784
3.4.11.5	1,0	1,0	1,0	1,0	0	0
3.4.11.1	1,0	1,0	1,0	1,0	0	0
3.4.11.2	1,0	1,0	0	0	0	0
2.3.1.30	1,0	1,0	1,0	1,0	1,0	1,0
1.1.1.65	0,5	1,0	1,0	0,33333333	0	1,0
4.4.1.35	0	0	0	1,0	0	0
2.5.1.69	0	0,5	0	0	0	0,5
2.5.1.62	1,0	1,0	1,0	1,0	0	1,0
2.5.1.60	0,66666667	1,0	1,0	1,0	0	1,0
2.5.1.61	1,0	1,0	1,0	1,0	1,0	1,0
2.5.1.67	1,0	1,0	0	0	0	1,0
2.7.1.48	0	1,0	1,0	1,0	0	0,55555556
2.7.1.49	1,0	1,0	1,0	1,0	0	1,0
2.7.1.43	1,0	1,0	1,0	1,0	0	1,0
2.7.1.40	1,0	1,0	1,0	1,0	1,0	0,8
6.2.1.20	0,5	1,0	0	0	0	1,0
2.7.1.46	1,0	1,0	1,0	1,0	0	0,33333333
6.2.1.26	1,0	1,0	1,0	0,33333333	0	1,0
6.2.1.25	0,33333333	0,33333333	0	0	0	0,5
5.4.3.8	1,0	1,0	1,0	1,0	1,0	1,0
3.5.1.6	1,0	0	1,0	1,0	0	1,0
4.1.1.33	1,0	1,0	1,0	1,0	0	1,0
1.1.3.20	1,0	1,0	1,0	1,0	0	1,0
4.1.1.31	1,0	1,0	1,0	1,0	1,0	1,0
4.1.1.37	1,0	1,0	1,0	1,0	1,0	1,0
4.1.1.36	1,0	1,0	1,0	1,0	0	1,0
1.21.3.7	0,25	0,5	0	0	0	0,25
1.21.3.6	1,0	1,0	0	0	0	1,0
1.21.3.8	1,0	1,0	0	0	0	1,0
4.1.1.39	0,99823633	1,0	0,9981685	1,0	1,0	0,99647887
1.14.18.7	0	0	1,0	1,0	0	0
2.3.1.177	0,33333333	1,0	0	0	0	0,33333333
2.3.1.172	0,5	1,0	0	0	0	0,5
2.3.1.171	1,0	1,0	0	0	0	1,0
2.3.1.170	1,0	1,0	0	0	0	1,0
2.4.1.202	1,0	1,0	0	0	0	1,0
2.4.1.203	0,09090909	1,0	0	0	0	0,14285714
3.4.22.49	1,0	1,0	1,0	1,0	0	0
1.14.13.168	1,0	1,0	1,0	1,0	0	1,0
2.1.2.10	0,875	1,0	1,0	1,0	0	1,0
2.1.2.11	1,0	1,0	1,0	1,0	1,0	1,0
2.1.1.201	1,0	1,0	0,66666667	0,66666667	0	1,0
3.1.3.102	0	0	1,0	1,0	0	0
3.1.3.104	0	0	1,0	1,0	0	0
2.3.1.87	0	0	0,75	0,5	0	0,75
3.6.3.54	0,75	0,8	0,8	0,8	0	0
4.2.3.38	1,0	1,0	0	0	0	0,66666667
4.2.3.39	1,0	1,0	0	0	0	0,5
2.1.1.118	1,0	1,0	0	0	0	1,0
